epn_pov,epn_bipoc,epn_carless,epn_overcrowd,fips_str,Row_Total,risk_score
0.11603389247082674,0.0,0.0,0.28409090909090906,42003426400,0.4001248015617358,0.12226035603275262
0.0,0.0,0.0,0.0,42003426700,0.0,0.0
0.0,0.0,0.0,0.0,42003426800,0.0,0.0
0.2712463435905121,0.11761488404434889,0.292312116460394,0.0,42003427000,0.681173344095255,0.20813629958466126
0.0,0.0,0.0,0.0,42003427100,0.0,0.0
0.19769160379400444,0.0,0.0,0.0,42003427200,0.19769160379400444,0.060405767825945804
0.2295261617270399,0.0,0.0,0.0,42003428100,0.2295261617270399,0.07013299386103998
0.1632263568006201,0.0,0.0,0.0,42003428200,0.1632263568006201,0.04987472013352281
0.12624487785760488,0.11104120745738377,0.0,0.0,42003429100,0.23728608531498865,0.07250408162402432
0.0,0.19823036313711437,0.0,0.13636363636363635,42003429201,0.33459399950075075,0.10223705540300718
0.0,0.0,0.0,0.10227272727272728,42003429202,0.10227272727272728,0.03125000000000001
0.1452393262072501,0.13109693965766483,0.0,0.0,42003429300,0.27633626586491494,0.0844360812365018
0.1123384663634938,0.0,0.0,0.0,42003429400,0.1123384663634938,0.03432564249995644
0.1557908608723848,0.0,0.12598677159567628,0.0,42003429500,0.2817776324680611,0.08609872103190756
0.17262310658309024,0.0,0.0,0.13636363636363635,42003429600,0.30898674294672657,0.09441261590038869
0.1935564532953267,0.0,0.0,0.3295454545454545,42003429700,0.5231019078407811,0.15983669406246093
0.29369595778689317,0.0,0.16599557522123892,0.0,42003430100,0.4596915330081321,0.1404613017524848
0.0,0.11949586340831345,0.0,0.0,42003430200,0.11949586340831345,0.036512624930318004
0.17331498427900668,0.15362006354723423,0.2487627627937182,0.0,42003431100,0.5756978106199592,0.17590766435609864
0.0,0.1525439310761472,0.0,0.0,42003431400,0.1525439310761472,0.04661064560660053
0.20012610921644697,0.21772419349924196,0.2008942710759199,0.0,42003431500,0.6187445737916089,0.1890608419918805
0.265174659232228,0.2175588563891317,0.35002602811035916,0.0,42003432300,0.8327595437317188,0.2544543050291363
0.20198659487181325,0.23729586355891802,0.21128089412262455,0.0,42003432400,0.6505633525533558,0.19878324661352542
0.11302399147094616,0.0,0.0,0.0,42003434000,0.11302399147094616,0.034535108505011326
0.2187504892657274,0.1941990777266611,0.0,0.0,42003435000,0.4129495669923885,0.12617903435878539
0.0,0.0,0.0,0.0,42003437000,0.0,0.0
0.14081759574243932,0.14331841253966876,0.0,0.0,42003439000,0.28413600828210805,0.08681933586397747
0.2117162273194791,0.17910518865136335,0.1861504158706677,0.0,42003445500,0.5769718318415101,0.17629694861823922
0.0,0.0,0.0,0.0,42003446000,0.0,0.0
0.2015407523355033,0.10662378632513697,0.0,0.0,42003447000,0.3081645386606403,0.09416138681297344
0.18193633369923162,0.21807177687173834,0.20853283651606894,0.0,42003448000,0.6085409470870389,0.18594306716548412
0.16983194761469347,0.0,0.0,0.0,42003449000,0.16983194761469347,0.051893095104489674
0.36167369135502464,0.28975936138159253,0.1513450674329752,0.125,42003450700,0.9277781201695925,0.2834877589407088
0.3475920885774577,0.32949372127183857,0.22951224531796666,0.0,42003450800,0.9065980551672629,0.27701607241221926
0.0,0.0,0.0,0.0,42003451101,0.0,0.0
0.0,0.11076009225548905,0.0,0.0,42003451102,0.11076009225548905,0.033843361522510544
0.0,0.0,0.0,0.0,42003451104,0.0,0.0
0.0,0.14651793423798765,0.0,0.11363636363636363,42003451105,0.2601542978743513,0.0794915910171629
0.0,0.1758807494212462,0.0,0.0,42003451300,0.1758807494212462,0.05374134010093635
0.1595411205096748,0.0,0.0,0.0,42003452000,0.1595411205096748,0.04874867571128953
0.17413307701495256,0.0,0.0,0.0,42003453003,0.17413307701495256,0.053207329087902176
0.12245084187763686,0.16530429863783117,0.0,0.0,42003453004,0.287755140515468,0.08792518182417079
0.1099778881073529,0.0,0.0,0.0,42003455000,0.1099778881073529,0.033604354699468944
0.0,0.0,0.0,0.0,42003456001,0.0,0.0
0.0,0.24516359008721478,0.0,0.0,42003456003,0.24516359008721478,0.07491109697109341
0.0,0.2014776045602965,0.15382332679773197,0.2727272727272727,42003456004,0.6280282040853011,0.19189750680384202
0.23452675410946155,0.0,0.13024195611028697,0.0,42003457100,0.36476871021974855,0.11145710590047873
0.22216109328305297,0.0,0.24186092424324687,0.125,42003457200,0.5890220175262999,0.17997894979970275
0.0,0.0,0.0,0.1818181818181818,42003458001,0.1818181818181818,0.05555555555555555
0.21480249398567677,0.13215981621347467,0.0,0.2727272727272727,42003458002,0.6196895829264242,0.18934959478307406
0.265131266544243,0.0,0.0,0.0,42003459101,0.265131266544243,0.08101233144407426
0.0,0.0,0.0,0.0,42003459102,0.0,0.0
0.14363972139310596,0.1732236765865454,0.0,0.0,42003459201,0.31686339797965135,0.09681937160489347
0.1616732823156679,0.0,0.0,0.0,42003459202,0.1616732823156679,0.04940016959645409
0.0,0.0,0.178365647439876,0.0,42003460001,0.178365647439876,0.05450061449551767
0.17918095895282987,0.0,0.0,0.0,42003460002,0.17918095895282987,0.05474973745780913
0.20968408203238315,0.0,0.0,0.0,42003461000,0.20968408203238315,0.06407013617656152
0.5388844751987677,0.36732754886260166,0.0,0.0,42003462100,0.9062120240613694,0.27689811846319623
0.31715303014936014,0.409715938079767,0.41976454139591046,0.0,42003462600,1.1466335096250377,0.3503602390520949
0.41786510835367885,0.4587996566045057,0.44709281064872375,0.11363636363636363,42003463900,1.437393939243272,0.4392037036576665
0.2533680166904648,0.16700292264922523,0.24295221238938053,0.0,42003464300,0.6633231517290705,0.20268207413943823
0.6835628483913799,0.5760516105281398,0.438436598756245,0.38636363636363635,42003464400,2.0844146940394013,0.6369044898453726
0.28184189563353024,0.17000052681764036,0.31623660922217045,0.0,42003465600,0.768079031673341,0.2346908152335209
0.12049702637084843,0.0,0.0,0.0,42003465800,0.12049702637084843,0.03681853583553702
0.2650333724465978,0.16002404829881442,0.0,0.0,42003468700,0.4250574207454122,0.12987865633887596
0.24347150128267517,0.10868802831974193,0.2131320007426202,0.0,42003468800,0.5652915303450373,0.17272796760542808
0.29386343868415093,0.2975699879883004,0.21213387450928206,0.0,42003468900,0.8035673011817335,0.24553445313886302
0.1556607920082406,0.0,0.0,0.0,42003469000,0.1556607920082406,0.04756301978029574
0.0,0.0,0.12097062181069558,0.0,42003470300,0.12097062181069558,0.0369632455532681
0.0,0.10062385234750557,0.0,0.0,42003470400,0.10062385234750557,0.030746177106182257
0.0,0.657157579706451,0.0,0.7840909090909091,42003470501,1.44124848879736,0.44038148268808225
0.0,0.0,0.0,0.0,42003470502,0.0,0.0
0.0,0.10619136721044908,0.10375069841212624,0.22727272727272727,42003470600,0.43721479289530263,0.13359340894023136
0.17934092791103598,0.0,0.12307609543534981,0.0,42003471000,0.30241702334638576,0.09240520157806233
0.12827762671963286,0.0,0.12870025470204452,0.0,42003472100,0.2569778814216774,0.07852101932329032
0.19454363041913061,0.1236019244305121,0.17835590148203434,0.0,42003472200,0.496501456331677,0.151708778323568
0.21342468309781729,0.10484977865353079,0.18054209331418244,0.0,42003472300,0.4988165550655306,0.15241616960335658
0.1689099948930775,0.0,0.0,0.0,42003472400,0.1689099948930775,0.05161138732844035
0.11997897924621617,0.12591016371006886,0.14677791492386938,0.14772727272727273,42003473100,0.5403943306074271,0.16512048990782496
0.1580844246531231,0.15130131053581383,0.21493237043833427,0.0,42003473200,0.5243181056272712,0.16020831005277733
0.0,0.0,0.10018491612732795,0.0,42003473300,0.10018491612732795,0.030612057705572432
0.12304585956957753,0.0,0.14790354623151,0.10227272727272728,42003473401,0.3732221330738148,0.11404009621699897
