,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62852,42003507000,0.14368370298939248,0.1528447444551591,0.1383399209486166,0.0
62853,42003508000,0.4187568157033806,0.346782988004362,0.2827102803738318,0.037000000000000005
62854,42003509400,0.35856103793984667,0.3961077255749951,0.19641214351425942,0.015
62855,42003510000,0.4330117899249732,0.7277599142550911,0.3411619283065513,0.01
62856,42003512000,0.21521425132402502,0.38517091959557054,0.13541666666666666,0.008
62857,42003513000,0.3963441818992421,0.7525635309852876,0.46098003629764067,0.024
62858,42003513800,0.5700110253583242,0.8484013230429989,0.4166666666666667,0.0
62859,42003514000,0.4175285792052259,0.7506804572672836,0.3804755944931164,0.0
62860,42003515100,0.3579525936104431,0.6090690484369632,0.31537916371367825,0.043
62861,42003515200,0.19474727452923687,0.37215064420218036,0.0960989533777355,0.0
62862,42003515300,0.4731182795698925,0.4583333333333333,0.21878453038674034,0.013999999999999999
62863,42003515401,0.1971441731920774,0.2353754030400737,0.038011695906432746,0.011000000000000001
62864,42003516100,0.09533898305084745,0.09957627118644068,0.02920723226703755,0.0
62865,42003516200,0.0764218009478673,0.22156398104265404,0.07023809523809524,0.0
62866,42003517000,0.2990769230769231,0.4270769230769231,0.31712707182320443,0.0
62867,42003518001,0.08245445829338446,0.1339085969958453,0.0794135613927917,0.0
62868,42003519000,0.0463703229932843,0.20882635113527342,0.005339435545385202,0.0
62869,42003520001,0.14708722240102992,0.3607981976182813,0.08703939008894536,0.0
62870,42003520002,0.09543178973717147,0.3479349186483104,0.03677869372225745,0.01
62871,42003521100,0.14389140271493212,0.3762443438914027,0.00513405590416429,0.0
62872,42003521200,0.15236051502145923,0.24988078206962328,0.07726377952755906,0.0
62873,42003521301,0.24309904894456041,0.2806773370447692,0.10425101214574899,0.006
62874,42003521302,0.2199524940617577,0.32446555819477435,0.07047146401985112,0.0
62875,42003521401,0.08544891640866874,0.2625386996904025,0.009353078721745909,0.006999999999999999
62876,42003521402,0.04241516966067864,0.3018962075848303,0.03494060097833683,0.0
62877,42003521500,0.12677411594900168,0.16189559778686552,0.06627471940138963,0.009000000000000001
62878,42003522000,0.38813229571984437,0.3715953307392996,0.16896301667875271,0.013999999999999999
62879,42003523100,0.24575607208148342,0.903107861060329,0.11082138200782268,0.0
62880,42003523200,0.40173267326732676,0.6774752475247525,0.1474036850921273,0.046
62881,42003523300,0.0848191543555782,0.44498217014773306,0.07791446983011131,0.017
62882,42003523400,0.3488835725677831,0.36762360446570974,0.09652836579170194,0.005
62883,42003523501,0.158679706601467,0.6007334963325184,0.035280508964719494,0.006999999999999999
62884,42003523502,0.19432918395573998,0.3914246196403873,0.13761467889908258,0.0
62885,42003523600,0.10606677524429968,0.42691368078175895,0.08153701968134958,0.0
